subjID,starttime,useragent,exptPart,numTrial,levelIndex,levelID,marbleStartLoc,cupLoc,blockLoc,gravX,gravY,mass,radius,numAttempts,maxAttempt,marbleCoords,marbleEndDist,marbleMinDist,runOutcome,drawnLines,drawnPhysObj,trialStartTime,drawTime,runTime
visitor-6kkty,1703262088528,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",tutorial,0,0,short_drop,"{'x': 0.1, 'y': 0.075}","{'x': 0.1, 'y': 0.5}",[],0,1,1,20,0,5,"[{'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}, {'x': 80, 'y': 345.13396320491756}]",0,0,goal,[],[],1703262095794,11166,5362
